,artist,painting,code,style,style_code
,rene-magritte,the-labours-of-alexander-1967(1).jpg,5,Surrealism,72
,rene-magritte,pink-belles-tattered-skies-1930(1).jpg,5,Surrealism,72
,rene-magritte,sheherazade(1).jpg,5,Surrealism,72
,rene-magritte,the-marches-of-summer-1939(1).jpg,5,Surrealism,72
,rene-magritte,the-art-of-conversation-1950-2(1).jpg,5,Surrealism,72
,rene-magritte,copper-handcuffs-1931(1).jpg,5,Surrealism,72
2021,john-french-sloan,hot-wave-puzzle-illustration-for-philadelphia-press-1900.jpg,6,Art Nouveau (Modern),7
2022,john-french-sloan,poster-and-cover-for-february-15-1896-the-echo.jpg,6,Art Nouveau (Modern),7
2023,john-french-sloan,snake-charmer-puzzle.jpg,6,Art Nouveau (Modern),7
24853,john-french-sloan,nude-at-piano-1928.jpg,6,New Realism,53
24854,john-french-sloan,helen-taylor-sketching-1916.jpg,6,New Realism,53
24855,john-french-sloan,my-wife-in-blue-1917.jpg,6,New Realism,53
24856,john-french-sloan,juanita-1930.jpg,6,New Realism,53
24857,john-french-sloan,rocks-weeds-and-sea-1917.jpg,6,New Realism,53
24858,john-french-sloan,rainbow-new-york-city-1912.jpg,6,New Realism,53
24859,john-french-sloan,street-lilacs-noon-sun-1918.jpg,6,New Realism,53
24860,john-french-sloan,east-entrance-city-hall-philadelphia-1901.jpg,6,New Realism,53
24861,john-french-sloan,spring-planting-greenwich-village-1913.jpg,6,New Realism,53
24862,john-french-sloan,gloucester-inlet-1914.jpg,6,New Realism,53
24863,john-french-sloan,yellow-rock-gloucester-1915.jpg,6,New Realism,53
24864,john-french-sloan,sunlit-peak-santa-fe-canyon-1920.jpg,6,New Realism,53
24865,john-french-sloan,daisy.jpg,6,New Realism,53
24866,john-french-sloan,humoresque-1915.jpg,6,New Realism,53
24867,john-french-sloan,dust-storm-fifth-avenue-1906.jpg,6,New Realism,53
24868,john-french-sloan,mcsorley-s-bar-1912.jpg,6,New Realism,53
24869,john-french-sloan,girl-back-to-the-piano-1932.jpg,6,New Realism,53
24870,john-french-sloan,remember-the-spanish-leather-miner-self-caricature.jpg,6,New Realism,53
24871,john-french-sloan,election-night-1907.jpg,6,New Realism,53
24872,john-french-sloan,professional-nurse.jpg,6,New Realism,53
24873,john-french-sloan,sunset-west-twenty-third-street-1906.jpg,6,New Realism,53
24874,john-french-sloan,the-picnic-grounds-1907.jpg,6,New Realism,53
24875,john-french-sloan,our-home-in-fort-washington-pennsylvania-1908.jpg,6,New Realism,53
24876,john-french-sloan,nude-terra-cotta-1933.jpg,6,New Realism,53
24877,john-french-sloan,wake-of-the-ferry-1907-1.jpg,6,New Realism,53
24878,john-french-sloan,green-s-cat.jpg,6,New Realism,53
24879,john-french-sloan,nude.jpg,6,New Realism,53
24880,john-french-sloan,gray-and-brass-1907.jpg,6,New Realism,53
24881,john-french-sloan,george-sotter-1902.jpg,6,New Realism,53
24882,john-french-sloan,cornelia-street-1920.jpg,6,New Realism,53
24883,john-french-sloan,scrubwoman-astor-library-1911.jpg,6,New Realism,53
24884,john-french-sloan,nude-1.jpg,6,New Realism,53
24885,john-french-sloan,south-beach-bathers-1908.jpg,6,New Realism,53
24886,john-french-sloan,wet-night-washington-square-1928.jpg,6,New Realism,53
24887,john-french-sloan,rosette-1913.jpg,6,New Realism,53
24888,john-french-sloan,green-and-red-1938.jpg,6,New Realism,53
24889,john-french-sloan,nude-standing.jpg,6,New Realism,53
24890,john-french-sloan,santa-fe-siesta-1949.jpg,6,New Realism,53
24891,john-french-sloan,not-identified.jpg,6,New Realism,53
24892,john-french-sloan,yeats-at-petitpas-1910.jpg,6,New Realism,53
24893,john-french-sloan,helen-in-green-suit-1950.jpg,6,New Realism,53
24894,john-french-sloan,movies-five-cents-1907.jpg,6,New Realism,53
24895,john-french-sloan,chama-running-red-1925.jpg,6,New Realism,53
24896,john-french-sloan,back-room-1912.jpg,6,New Realism,53
24897,john-french-sloan,monument-in-the-plaza-new-york-1949.jpg,6,New Realism,53
24898,john-french-sloan,spring-grammercy-park-1912.jpg,6,New Realism,53
24899,john-french-sloan,sun-and-wind-on-the-roof-1915.jpg,6,New Realism,53
24900,john-french-sloan,six-o-clock-winter-1912.jpg,6,New Realism,53
24901,john-french-sloan,three-a-m-1909.jpg,6,New Realism,53
24902,john-french-sloan,eagles-of-tesuque-1921.jpg,6,New Realism,53
24903,john-french-sloan,deep-blue-sea-1916.jpg,6,New Realism,53
24904,john-french-sloan,nude-four-senses-1929.jpg,6,New Realism,53
24905,john-french-sloan,carol-with-red-curls-1913.jpg,6,New Realism,53
24906,john-french-sloan,our-red-cottage-gloucester-1916.jpg,6,New Realism,53
24907,john-french-sloan,gray-day-jersey-coast-1911.jpg,6,New Realism,53
24908,john-french-sloan,the-new-blue-dress-1913.jpg,6,New Realism,53
24909,john-french-sloan,clown-making-up-1909.jpg,6,New Realism,53
24910,john-french-sloan,boy-with-piccolo-1904.jpg,6,New Realism,53
24911,john-french-sloan,sunday-women-drying-their-hair-1912.jpg,6,New Realism,53
24912,john-french-sloan,renganeschi-s-saturday-night-1912.jpg,6,New Realism,53
24913,john-french-sloan,evening-arroyo.jpg,6,New Realism,53
24914,john-french-sloan,chinese-restaurant-1909.jpg,6,New Realism,53
24915,john-french-sloan,hairdresser-s-window-1907.jpg,6,New Realism,53
24916,john-french-sloan,independence-square-philadelphia-1900.jpg,6,New Realism,53
24917,john-french-sloan,a-woman-s-work-1912.jpg,6,New Realism,53
24918,john-french-sloan,spanish-girl-fur-hat-red-coat-1909.jpg,6,New Realism,53
24919,john-french-sloan,wonson-s-rocks-and-ten-pound-island-1915.jpg,6,New Realism,53
24920,john-french-sloan,the-haymarket-1907.jpg,6,New Realism,53
24921,john-french-sloan,nude-with-red-hand-mirror-1950.jpg,6,New Realism,53
24922,john-french-sloan,the-city-from-greenwich-village-1922.jpg,6,New Realism,53
24923,john-french-sloan,colored-girl-with-gold-and-silver.jpg,6,New Realism,53
24924,john-french-sloan,the-effect-is-spoiled-1915.jpg,6,New Realism,53
24925,john-french-sloan,backyards-greenwich-village-1914.jpg,6,New Realism,53
24926,john-french-sloan,a-gloucester-day.jpg,6,New Realism,53
24927,john-french-sloan,jeanne-dubinsky-1942.jpg,6,New Realism,53
24928,john-french-sloan,passing-schooner-1917.jpg,6,New Realism,53
24929,john-french-sloan,self-portrait-pipe-and-brown-jacket-1947.jpg,6,New Realism,53
24930,john-french-sloan,stein-profile-foreign-girl-1905.jpg,6,New Realism,53
24931,john-french-sloan,grassy-dunes-gloucester-1914.jpg,6,New Realism,53
24932,john-french-sloan,fifth-avenue-new-york-1911.jpg,6,New Realism,53
24933,john-french-sloan,easter-eve-1907.jpg,6,New Realism,53
24934,john-french-sloan,gladys-carter-woman-in-white-1916.jpg,6,New Realism,53
24935,john-french-sloan,wake-of-the-ferry-1907.jpg,6,New Realism,53
24936,john-french-sloan,a-window-on-the-street-1912.jpg,6,New Realism,53
24937,john-french-sloan,fishing-port-gloucester-1916.jpg,6,New Realism,53
24938,john-french-sloan,young-woman-in-black-and-white-mary-kerr-1902.jpg,6,New Realism,53
24939,john-french-sloan,the-cot-1907.jpg,6,New Realism,53
24940,john-french-sloan,sally-and-paul-reds-and-greens.jpg,6,New Realism,53
24941,john-french-sloan,blond-nude-and-flowers-1929.jpg,6,New Realism,53
24942,john-french-sloan,threshing-floor-santa-fe-1924.jpg,6,New Realism,53
24943,john-french-sloan,pink-and-blue-1915.jpg,6,New Realism,53
24944,john-french-sloan,the-lookout-green-and-orange-cliffs-gloucester-1917.jpg,6,New Realism,53
24945,john-french-sloan,gloucester-harbor-1916.jpg,6,New Realism,53
24946,john-french-sloan,blond-nude-with-orange-blue-couch-1925.jpg,6,New Realism,53
24947,john-french-sloan,spring-rain-new-york-1912.jpg,6,New Realism,53
24948,john-french-sloan,country-road-1908.jpg,6,New Realism,53
24949,john-french-sloan,mcsorley-s-cats-1929.jpg,6,New Realism,53
24950,john-french-sloan,pigeons-1910.jpg,6,New Realism,53
24951,john-french-sloan,spring-washington-square-1928.jpg,6,New Realism,53
24952,john-french-sloan,cover-of-the-june-1914-issue-of-the-masses.jpg,6,New Realism,53
24953,john-french-sloan,nude-red-hair-standing-1928.jpg,6,New Realism,53
24954,john-french-sloan,self-portrait-1890.jpg,6,New Realism,53
12128,henri-edmond-cross,study-for-the-grape-pickers.jpg,7,Impressionism,30
12129,henri-edmond-cross,in-the-luxembourg-gardens.jpg,7,Impressionism,30
12130,henri-edmond-cross,women-tying-the-vine.jpg,7,Impressionism,30
12131,henri-edmond-cross,the-bay-of-cavalieri.jpg,7,Impressionism,30
12132,henri-edmond-cross,cabasson-landscape-study-1899.jpg,7,Impressionism,30
12133,henri-edmond-cross,landscape-1.jpg,7,Impressionism,30
12134,henri-edmond-cross,study-for-the-grape-pickers-1.jpg,7,Impressionism,30
12135,henri-edmond-cross,shepherd-and-sheep.jpg,7,Impressionism,30
12136,henri-edmond-cross,peasant-woman-stretched-out-on-the-grass.jpg,7,Impressionism,30
26650,henri-edmond-cross,cape-layet-provence.jpg,7,Pointillism,58
26651,henri-edmond-cross,beach-at-cabasson.jpg,7,Pointillism,58
26652,henri-edmond-cross,the-forest-1907.jpg,7,Pointillism,58
26653,henri-edmond-cross,san-giorgio-maggiore-venice-1904.jpg,7,Pointillism,58
26654,henri-edmond-cross,landscape.jpg,7,Pointillism,58
26655,henri-edmond-cross,river-in-saint-clair.jpg,7,Pointillism,58
26656,henri-edmond-cross,venice-palazzo-venier-dei-leoni.jpg,7,Pointillism,58
26657,henri-edmond-cross,in-the-shade-1902.jpg,7,Pointillism,58
26658,henri-edmond-cross,young-woman-study-for-the-clearing.jpg,7,Pointillism,58
26659,henri-edmond-cross,the-fourth-of-july-by-the-sea.jpg,7,Pointillism,58
26660,henri-edmond-cross,still-life-with-bottle-of-wind.jpg,7,Pointillism,58
26661,henri-edmond-cross,the-flowered-column-1.jpg,7,Pointillism,58
26662,henri-edmond-cross,bathers-1902.jpg,7,Pointillism,58
26663,henri-edmond-cross,bathers.jpg,7,Pointillism,58
26664,henri-edmond-cross,the-grape-harvest.jpg,7,Pointillism,58
26665,henri-edmond-cross,a-venetian-canal-1905.jpg,7,Pointillism,58
26666,henri-edmond-cross,a-garden-in-provence-1901.jpg,7,Pointillism,58
26667,henri-edmond-cross,ranelagh.jpg,7,Pointillism,58
26668,henri-edmond-cross,the-shipwreck-1907.jpg,7,Pointillism,58
26669,henri-edmond-cross,antibes-morning.jpg,7,Pointillism,58
26670,henri-edmond-cross,the-clearing.jpg,7,Pointillism,58
26671,henri-edmond-cross,provence-landscape-1.jpg,7,Pointillism,58
26672,henri-edmond-cross,the-canal-near-st-tropez.jpg,7,Pointillism,58
26673,henri-edmond-cross,aguttes.jpg,7,Pointillism,58
26674,henri-edmond-cross,coastal-landscape.jpg,7,Pointillism,58
26675,henri-edmond-cross,by-the-mediterranean.jpg,7,Pointillism,58
26676,henri-edmond-cross,cypress-april.jpg,7,Pointillism,58
26677,henri-edmond-cross,plage-de-la-vignassa-1892.jpg,7,Pointillism,58
26678,henri-edmond-cross,the-evening-air-1894.jpg,7,Pointillism,58
26679,henri-edmond-cross,woded-landscape.jpg,7,Pointillism,58
26680,henri-edmond-cross,study-for-the-clearing.jpg,7,Pointillism,58
26681,henri-edmond-cross,the-cypresses-at-cagnes-1908.jpg,7,Pointillism,58
26682,henri-edmond-cross,landscape-3.jpg,7,Pointillism,58
26683,henri-edmond-cross,the-pink-house-1905.jpg,7,Pointillism,58
26684,henri-edmond-cross,boats-in-the-port-of-st-tropez.jpg,7,Pointillism,58
26685,henri-edmond-cross,bathers-1895.jpg,7,Pointillism,58
26686,henri-edmond-cross,the-viaduct.jpg,7,Pointillism,58
26687,henri-edmond-cross,family-of-swans.jpg,7,Pointillism,58
26688,henri-edmond-cross,mme-hector-france-nee-irma-clare-and-later.jpg,7,Pointillism,58
26689,henri-edmond-cross,toulon-winter-morning-1907.jpg,7,Pointillism,58
26690,henri-edmond-cross,rio-san-trovaso-venice-1904.jpg,7,Pointillism,58
26691,henri-edmond-cross,a-pine-tree.jpg,7,Pointillism,58
26692,henri-edmond-cross,the-hair.jpg,7,Pointillism,58
26693,henri-edmond-cross,the-wreck.jpg,7,Pointillism,58
26694,henri-edmond-cross,the-return-of-the-fisherman-1896.jpg,7,Pointillism,58
26695,henri-edmond-cross,the-port-of-marseilles.jpg,7,Pointillism,58
26696,henri-edmond-cross,study-for-in-the-woods-with-female-nude.jpg,7,Pointillism,58
26697,henri-edmond-cross,the-iles-d-or-the-iles-d-hyeres-var.jpg,7,Pointillism,58
26698,henri-edmond-cross,portrait-of-madame-cross.jpg,7,Pointillism,58
26699,henri-edmond-cross,les-petits-montagnes-mauresques.jpg,7,Pointillism,58
26700,henri-edmond-cross,siesta-by-the-water.jpg,7,Pointillism,58
26701,henri-edmond-cross,cypresses.jpg,7,Pointillism,58
26702,henri-edmond-cross,antibes-afternoon.jpg,7,Pointillism,58
26703,henri-edmond-cross,the-maures.jpg,7,Pointillism,58
26704,henri-edmond-cross,coastal-view-with-cypress-trees-1896.jpg,7,Pointillism,58
26705,henri-edmond-cross,ponte-san-trovaso-1905.jpg,7,Pointillism,58
26706,henri-edmond-cross,regatta.jpg,7,Pointillism,58
26707,henri-edmond-cross,around-my-house.jpg,7,Pointillism,58
26708,henri-edmond-cross,a-pine-wood-provence.jpg,7,Pointillism,58
26709,henri-edmond-cross,the-wood-1907.jpg,7,Pointillism,58
26710,henri-edmond-cross,the-mediterranean-east-wind.jpg,7,Pointillism,58
26711,henri-edmond-cross,coast-near-antibes.jpg,7,Pointillism,58
26712,henri-edmond-cross,woman-in-the-park-1909.jpg,7,Pointillism,58
26713,henri-edmond-cross,la-plage-de-saint-clair-1907.jpg,7,Pointillism,58
26714,henri-edmond-cross,chaine-des-maures-1907.jpg,7,Pointillism,58
26715,henri-edmond-cross,excursion.jpg,7,Pointillism,58
26716,henri-edmond-cross,sunset.jpg,7,Pointillism,58
26717,henri-edmond-cross,sailboats-near-chicago-1905.jpg,7,Pointillism,58
26718,henri-edmond-cross,sunset-on-the-lagoon-venice.jpg,7,Pointillism,58
26719,henri-edmond-cross,beach-on-the-mediterranian.jpg,7,Pointillism,58
26720,henri-edmond-cross,landscape-with-goats-1895.jpg,7,Pointillism,58
26721,henri-edmond-cross,the-flowered-terrace.jpg,7,Pointillism,58
26722,henri-edmond-cross,the-washerwoman-1896.jpg,7,Pointillism,58
26723,henri-edmond-cross,the-excursionists-1894.jpg,7,Pointillism,58
26724,henri-edmond-cross,view-of-menton-1902.jpg,7,Pointillism,58
26725,henri-edmond-cross,provence-landscape.jpg,7,Pointillism,58
26726,henri-edmond-cross,the-mediterranean-coast.jpg,7,Pointillism,58
26727,henri-edmond-cross,the-farm-evening.jpg,7,Pointillism,58
26728,henri-edmond-cross,the-choppy-sea-1903.jpg,7,Pointillism,58
26729,henri-edmond-cross,canal-de-la-guidecca-venice.jpg,7,Pointillism,58
26730,henri-edmond-cross,bathers-1.jpg,7,Pointillism,58
26731,henri-edmond-cross,fisherman.jpg,7,Pointillism,58
26732,henri-edmond-cross,afternoon-at-pardigon-var-1907.jpg,7,Pointillism,58
26733,henri-edmond-cross,antibes.jpg,7,Pointillism,58
26734,henri-edmond-cross,the-flowered-column.jpg,7,Pointillism,58
26735,henri-edmond-cross,sailboats.jpg,7,Pointillism,58
26736,henri-edmond-cross,an-incoming-storm-1908.jpg,7,Pointillism,58
26737,henri-edmond-cross,the-pink-cloud.jpg,7,Pointillism,58
26738,henri-edmond-cross,the-beach-evening.jpg,7,Pointillism,58
26739,henri-edmond-cross,landscape-the-little-maresque-mountains-1898.jpg,7,Pointillism,58
26740,henri-edmond-cross,the-blue-boat.jpg,7,Pointillism,58
26741,henri-edmond-cross,the-bay-of-cavaliere-study.jpg,7,Pointillism,58
26742,henri-edmond-cross,the-undergrowth-1907.jpg,7,Pointillism,58
26743,henri-edmond-cross,view-of-the-church-of-santa-maria-degli-angeli-near-assisi-1909.jpg,7,Pointillism,58
26744,henri-edmond-cross,the-farm-morning.jpg,7,Pointillism,58
26745,henri-edmond-cross,untitled.jpg,7,Pointillism,58
26746,henri-edmond-cross,ronde.jpg,7,Pointillism,58
27303,henri-edmond-cross,venetian-canal.jpg,7,Post-Impressionism,60
27304,henri-edmond-cross,landscape-4.jpg,7,Post-Impressionism,60
27305,henri-edmond-cross,under-the-pines.jpg,7,Post-Impressionism,60
27306,henri-edmond-cross,barges.jpg,7,Post-Impressionism,60
27307,henri-edmond-cross,land-by-the-sea.jpg,7,Post-Impressionism,60
27308,henri-edmond-cross,la-donana-venice.jpg,7,Post-Impressionism,60
27309,henri-edmond-cross,trees-by-the-sea-1907.jpg,7,Post-Impressionism,60
27310,henri-edmond-cross,landscape-with-stars-1908.jpg,7,Post-Impressionism,60
27311,henri-edmond-cross,la-dogana.jpg,7,Post-Impressionism,60
27312,henri-edmond-cross,rocks-at-trayas.jpg,7,Post-Impressionism,60
27313,henri-edmond-cross,saint-clair-landscape.jpg,7,Post-Impressionism,60
27314,henri-edmond-cross,the-seine-by-the-trocadero.jpg,7,Post-Impressionism,60
27315,henri-edmond-cross,landscape-2.jpg,7,Post-Impressionism,60
27316,henri-edmond-cross,pines-by-the-sea-1.jpg,7,Post-Impressionism,60
27317,henri-edmond-cross,lavender.jpg,7,Post-Impressionism,60
27318,henri-edmond-cross,landscape-with-sunset.jpg,7,Post-Impressionism,60
27319,henri-edmond-cross,boats.jpg,7,Post-Impressionism,60
27320,henri-edmond-cross,pines-by-the-sea.jpg,7,Post-Impressionism,60
27321,henri-edmond-cross,flowers.jpg,7,Post-Impressionism,60
27322,henri-edmond-cross,flowers-in-a-glass.jpg,7,Post-Impressionism,60
30967,henri-edmond-cross,corner-of-the-garden-in-monaco.jpg,7,Realism,65
30968,henri-edmond-cross,self-portrait-with-cigarette.jpg,7,Realism,65
2024,gustav-klimt,jurisprudence-final-state-1907.jpg,8,Art Nouveau (Modern),7
2025,gustav-klimt,hope-ii-1908.jpg,8,Art Nouveau (Modern),7
2026,gustav-klimt,the-schloss-kammer-on-the-attersee-iii-1910.jpg,8,Art Nouveau (Modern),7
2027,gustav-klimt,italian-horticultural-landscape.jpg,8,Art Nouveau (Modern),7
2028,gustav-klimt,baby-1918.jpg,8,Art Nouveau (Modern),7
2029,gustav-klimt,allegory-of-sculpture.jpg,8,Art Nouveau (Modern),7
2030,gustav-klimt,houses-at-unterach-on-the-attersee.jpg,8,Art Nouveau (Modern),7
2031,gustav-klimt,portrait-of-adele-bloch-bauer-ii-1912.jpg,8,Art Nouveau (Modern),7
2032,gustav-klimt,poppy-field.jpg,8,Art Nouveau (Modern),7
2033,gustav-klimt,farm-garden-with-crucifix-1912.jpg,8,Art Nouveau (Modern),7
2034,gustav-klimt,lady-with-fan-1918.jpg,8,Art Nouveau (Modern),7
2035,gustav-klimt,sculpture.jpg,8,Art Nouveau (Modern),7
2036,gustav-klimt,judith-and-holopherne-1901.jpg,8,Art Nouveau (Modern),7
2037,gustav-klimt,schloss-kammer-on-the-attersee-iv.jpg,8,Art Nouveau (Modern),7
2038,gustav-klimt,nuda-veritas.jpg,8,Art Nouveau (Modern),7
2039,gustav-klimt,draft-of-a-theater-curtain.jpg,8,Art Nouveau (Modern),7
2040,gustav-klimt,the-tree-of-life-stoclet-frieze.jpg,8,Art Nouveau (Modern),7
2041,gustav-klimt,farmhouses-with-birch-trees.jpg,8,Art Nouveau (Modern),7
2042,gustav-klimt,reclining-nude-lying-on-her-stomach-and-facing-right.jpg,8,Art Nouveau (Modern),7
2043,gustav-klimt,expectation-1909.jpg,8,Art Nouveau (Modern),7
2044,gustav-klimt,pear-tree-1903.jpg,8,Art Nouveau (Modern),7
2045,gustav-klimt,design-for-a-theater-curtain.jpg,8,Art Nouveau (Modern),7
2046,gustav-klimt,female-nude.jpg,8,Art Nouveau (Modern),7
2047,gustav-klimt,after-the-rain-garden-with-chickens-in-st-agatha.jpg,8,Art Nouveau (Modern),7
2048,gustav-klimt,portrait-of-eugenia-primavesi.jpg,8,Art Nouveau (Modern),7
2049,gustav-klimt,water-snakes-ii.jpg,8,Art Nouveau (Modern),7
2050,gustav-klimt,music.jpg,8,Art Nouveau (Modern),7
2051,gustav-klimt,the-beethoven-frieze-the-longing-for-happiness-left-wall.jpg,8,Art Nouveau (Modern),7
2052,gustav-klimt,emilie-flöge-aged-17-1891.jpg,8,Art Nouveau (Modern),7
2053,gustav-klimt,the-bride-unfinished-1918.jpg,8,Art Nouveau (Modern),7
2054,gustav-klimt,death-and-life-1916.jpg,8,Art Nouveau (Modern),7
2055,gustav-klimt,lady-with-hat-and-featherboa.jpg,8,Art Nouveau (Modern),7
2056,gustav-klimt,fredericke-maria-beer.jpg,8,Art Nouveau (Modern),7
2057,gustav-klimt,fruit-trees-1901.jpg,8,Art Nouveau (Modern),7
2058,gustav-klimt,the-women-friends-1917.jpg,8,Art Nouveau (Modern),7
2059,gustav-klimt,park-1910.jpg,8,Art Nouveau (Modern),7
2060,gustav-klimt,the-old-burgtheater-1889.jpg,8,Art Nouveau (Modern),7
2061,gustav-klimt,the-sunflower-1907.jpg,8,Art Nouveau (Modern),7
2062,gustav-klimt,the-three-ages-of-woman-1905.jpg,8,Art Nouveau (Modern),7
2063,gustav-klimt,country-garden-with-sunflowers-1906.jpg,8,Art Nouveau (Modern),7
2064,gustav-klimt,country-house-by-the-attersee.jpg,8,Art Nouveau (Modern),7
2065,gustav-klimt,landscape-garden-meadow-in-flower.jpg,8,Art Nouveau (Modern),7
2066,gustav-klimt,tragedy.jpg,8,Art Nouveau (Modern),7
2067,gustav-klimt,farmhouse-with-birch-trees-1903.jpg,8,Art Nouveau (Modern),7
2068,gustav-klimt,farmhouse-in-upper-austria-1912.jpg,8,Art Nouveau (Modern),7
2069,gustav-klimt,chruch-in-cassone.jpg,8,Art Nouveau (Modern),7
2070,gustav-klimt,study-for-philosophy-1899.jpg,8,Art Nouveau (Modern),7
2071,gustav-klimt,design-for-the-stocletfries.jpg,8,Art Nouveau (Modern),7
2072,gustav-klimt,blooming-field.jpg,8,Art Nouveau (Modern),7
2073,gustav-klimt,the-dancer-1918.jpg,8,Art Nouveau (Modern),7
2074,gustav-klimt,portrait-of-fritza-riedler.jpg,8,Art Nouveau (Modern),7
2075,gustav-klimt,portrait-of-maria-munk-unfinished-1918.jpg,8,Art Nouveau (Modern),7
2076,gustav-klimt,adam-and-eva-unfinished-1918.jpg,8,Art Nouveau (Modern),7
2077,gustav-klimt,avenue-of-schloss-kammer-park.jpg,8,Art Nouveau (Modern),7
2078,gustav-klimt,the-beethoven-frieze-the-hostile-powers-left-part-detail.jpg,8,Art Nouveau (Modern),7
2079,gustav-klimt,the-virgin-1913.jpg,8,Art Nouveau (Modern),7
2080,gustav-klimt,roses-under-the-trees.jpg,8,Art Nouveau (Modern),7
2081,gustav-klimt,the-golden-knight.jpg,8,Art Nouveau (Modern),7
2082,gustav-klimt,chruch-in-unterach-on-the-attersee.jpg,8,Art Nouveau (Modern),7
2083,gustav-klimt,portrait-of-johanna-staude-1918.jpg,8,Art Nouveau (Modern),7
2084,gustav-klimt,adele-bloch-bauer.jpg,8,Art Nouveau (Modern),7
2085,gustav-klimt,horticultural-landscape-with-a-hilltop.jpg,8,Art Nouveau (Modern),7
2086,gustav-klimt,musik-lithograph-1901.jpg,8,Art Nouveau (Modern),7
2087,gustav-klimt,judith-ii-salome-1909.jpg,8,Art Nouveau (Modern),7
2088,gustav-klimt,apple-tree-i.jpg,8,Art Nouveau (Modern),7
2089,gustav-klimt,water-castle.jpg,8,Art Nouveau (Modern),7
2090,gustav-klimt,ode-to-klimt.jpg,8,Art Nouveau (Modern),7
2091,gustav-klimt,minerva-or-pallas-athena.jpg,8,Art Nouveau (Modern),7
2092,gustav-klimt,amalie-zuckerkandl-1918.jpg,8,Art Nouveau (Modern),7
2093,gustav-klimt,apple-tree-ii.jpg,8,Art Nouveau (Modern),7
2094,gustav-klimt,januar.jpg,8,Art Nouveau (Modern),7
2095,gustav-klimt,fir-forest-i.jpg,8,Art Nouveau (Modern),7
2096,gustav-klimt,portrait-of-baroness-elisabeth-bachofen-echt-1916.jpg,8,Art Nouveau (Modern),7
2097,gustav-klimt,flower-garden-1907.jpg,8,Art Nouveau (Modern),7
2098,gustav-klimt,standing-woman-in-kimono-dame-im-kimono-1918.jpg,8,Art Nouveau (Modern),7
2099,gustav-klimt,philosophy-final-state-1907.jpg,8,Art Nouveau (Modern),7
2100,gustav-klimt,danae-1908.jpg,8,Art Nouveau (Modern),7
2101,gustav-klimt,buchenhain.jpg,8,Art Nouveau (Modern),7
2102,gustav-klimt,cartoon-for-the-frieze-of-the-villa-stoclet-in-brussels-fulfillment-1909.jpg,8,Art Nouveau (Modern),7
2103,gustav-klimt,death-and-life-1916-1.jpg,8,Art Nouveau (Modern),7
2104,gustav-klimt,schloss-kammer-am-attersee-ii-1909.jpg,8,Art Nouveau (Modern),7
2105,gustav-klimt,garden-with-roosters.jpg,8,Art Nouveau (Modern),7
2106,gustav-klimt,portrait-of-joseph-pembauer.jpg,8,Art Nouveau (Modern),7
2107,gustav-klimt,the-house-of-guardaboschi.jpg,8,Art Nouveau (Modern),7
2108,gustav-klimt,watersnakes-1907.jpg,8,Art Nouveau (Modern),7
2109,gustav-klimt,cartoon-for-the-frieze-of-the-villa-stoclet-in-brussels-right-part-of-the-tree-of-life-1909.jpg,8,Art Nouveau (Modern),7
2110,gustav-klimt,portrait-of-emilie-flöge.jpg,8,Art Nouveau (Modern),7
2111,gustav-klimt,poster-for-the-first-art-exhibition-of-the-secession-art-movement.jpg,8,Art Nouveau (Modern),7
2112,gustav-klimt,kneeling-male-nude-with-sprawled-out-arms-male-torso.jpg,8,Art Nouveau (Modern),7
2113,gustav-klimt,untitled.jpg,8,Art Nouveau (Modern),7
18322,gustav-klimt,portrait-of-a-lady-2.jpg,8,Japonism,34
21982,gustav-klimt,the-globe-theatre-in-london.jpg,8,Neoclassicism,45
21983,gustav-klimt,idylle-idylls-1884.jpg,8,Neoclassicism,45
21984,gustav-klimt,fable.jpg,8,Neoclassicism,45
30969,gustav-klimt,portrait-of-a-lady.jpg,8,Realism,65
30970,gustav-klimt,portrait-of-a-girl-head-slightly-turned-left.jpg,8,Realism,65
30971,gustav-klimt,portrait-of-a-man-with-beard-in-three-quarter-profil.jpg,8,Realism,65
30972,gustav-klimt,portrait-of-marie-breunig.jpg,8,Realism,65
30973,gustav-klimt,portrait-of-a-man-with-beard.jpg,8,Realism,65
39001,gustav-klimt,two-girls-with-an-oleander.jpg,8,Romanticism,68
39002,gustav-klimt,sappho-1890.jpg,8,Romanticism,68
47099,gustav-klimt,cows-in-the-barn-1901.jpg,8,Symbolism,73
47100,gustav-klimt,lakeside-with-birch-trees-1901.jpg,8,Symbolism,73
47101,gustav-klimt,the-swamp-1900.jpg,8,Symbolism,73
47102,gustav-klimt,portrait-of-a-girl.jpg,8,Symbolism,73
47103,gustav-klimt,lady-by-the-fireplace-1898.jpg,8,Symbolism,73
47104,gustav-klimt,hope-i.jpg,8,Symbolism,73
47105,gustav-klimt,fishblood.jpg,8,Symbolism,73
47106,gustav-klimt,female-organ-player.jpg,8,Symbolism,73
47107,gustav-klimt,water-nymphs-silverfish.jpg,8,Symbolism,73
47108,gustav-klimt,portrait-of-hermine-gallia-1904.jpg,8,Symbolism,73
47109,gustav-klimt,beech-grove-i.jpg,8,Symbolism,73
47110,gustav-klimt,schubert-at-the-piano-ii.jpg,8,Symbolism,73
47111,gustav-klimt,junius.jpg,8,Symbolism,73
47112,gustav-klimt,two-studies-of-sitting-nudes-1902.jpg,8,Symbolism,73
