,artist,painting,sore
922,erte,stolen-kisses.jpg,1
923,erte,the-seven-deadly-sins-envy.jpg,1
924,erte,the-zodiac-sagittarius.jpg,1
925,erte,18th-century-costume-victoria-palace-theatre.jpg,1
926,erte,prisoner-of-love-1983.jpg,1
927,erte,a-dream.jpg,1
928,erte,a-queen-the-woman-the-devil.jpg,1
929,erte,ace-of-clubs.jpg,1
930,erte,adam-and-eve.jpg,1
931,erte,adoration.jpg,1
932,erte,after-the-rain.jpg,1
933,erte,alphabet-a.jpg,1
934,erte,alphabet-b.jpg,1
935,erte,alphabet-c.jpg,1
936,mstislav-dobuzhinsky,tsarskoye-selo-kameronov-gallery(1).jpg,1
937,mstislav-dobuzhinsky,october-idyll-1905.jpg,1
938,mstislav-dobuzhinsky,glassmakers-street-in-vilno-1906.jpg,1
939,mstislav-dobuzhinsky,man-with-spectacles-portrait-of-the-art-critic-and-poet-constantin-sunnerberg-1906.jpg,1
940,mstislav-dobuzhinsky,city-types-city-grimaces-1908.jpg,1
941,mstislav-dobuzhinsky,city-1914.jpg,1
942,mstislav-dobuzhinsky,vitebsk-1919.jpg,1
943,mstislav-dobuzhinsky,the-lion-bridge-in-petrograd-1922.jpg,1
944,mstislav-dobuzhinsky,the-spring-in-kaunas-1923.jpg,1
945,mstislav-dobuzhinsky,old-house-in-germany-1957.jpg,1
946,mstislav-dobuzhinsky,new-york-rooftops-my-windows-in-new-york-1943.jpg,1
947,mstislav-dobuzhinsky,leningrad-in-blockade-sketch-on-the-theme-of-leningrad-symphony-of-d-d-shostakovich-1943.jpg,1
948,mstislav-dobuzhinsky,farm-in-new-england-1940.jpg,1
949,mstislav-dobuzhinsky,kaunas-zhalyakalnis-winter.jpg,1
950,mstislav-dobuzhinsky,an-illustration-from-a-pushkin-s-eugene-onegin-1936.jpg,1
951,mstislav-dobuzhinsky,kelm-gates-of-estate-1934.jpg,1
952,mstislav-dobuzhinsky,jurgai-iai-the-hill-of-crosses-1934.jpg,1
953,mstislav-dobuzhinsky,courtyard-in-shaukenay-1934.jpg,1
954,mstislav-dobuzhinsky,marketplace-in-siauliai-1934.jpg,1
955,mstislav-dobuzhinsky,auk-nai-church-belfry-1933.jpg,1
956,leonardo-da-vinci,the-madonna-of-the-carnation.jpg,1
957,leonardo-da-vinci,madonna-litta-madonna-and-the-child(1).jpg,1
958,leonardo-da-vinci,the-proportions-of-the-human-figure-the-vitruvian-man-1492.jpg,1
959,leonardo-da-vinci,the-last-supper-1495.jpg,1
960,leonardo-da-vinci,dama-z-gronostajem.jpg,1
961,leonardo-da-vinci,mona-lisa.jpg,1
962,leonardo-da-vinci,the-virgin-of-the-rocks.jpg,1
963,leonardo-da-vinci,leda-1.jpg,1
964,hiro-yamagata,moulin-rouge-1977.jpg,1
965,hiro-yamagata,not-detected-272398.jpg,1
966,hiro-yamagata,not-detected-272395.jpg,1
967,hiro-yamagata,not-detected-272415.jpg,1
968,hiro-yamagata,not-detected-272417.jpg,1
969,hiro-yamagata,buddhas-1.jpg,1
970,hiro-yamagata,buddhas.jpg,1
971,hiro-yamagata,tinkerbell-tokyo-disneyland-s-15th-anniversary-1998.jpg,1
972,hiro-yamagata,dream-of-disney-1996.jpg,1
973,hiro-yamagata,snowy-night-swing-1990.jpg,1
974,hiro-yamagata,courtyard-fountain-1990.jpg,1
975,hiro-yamagata,balloon-race-1990.jpg,1
976,hiro-yamagata,untitled-river-landscape-1989.jpg,1
977,hiro-yamagata,stargazer-1989.jpg,1
978,hiro-yamagata,castle-festival-1989.jpg,1
979,hiro-yamagata,summer-museum-1988.jpg,1
980,hiro-yamagata,express-1988.jpg,1
981,hiro-yamagata,balloon-wedding-1988.jpg,1
982,hiro-yamagata,u-s-consitution-1987.jpg,1
983,hiro-yamagata,telephone-1987.jpg,1
984,william-merritt-chase,portrait-of-miss-dora-wheeler-1.jpg,1
985,william-merritt-chase,mrs-chase-in-prospect-park.jpg,1
986,william-merritt-chase,idle-hours.jpg,1
987,william-merritt-chase,shinnecock-hills-04.jpg,1
988,william-merritt-chase,the-beach-at-zandvoort-1900.jpg,1
989,william-merritt-chase,after-the-rain.jpg,1
990,william-merritt-chase,at-the-seaside.jpg,1
991,william-merritt-chase,the-old-book.jpg,1
992,william-merritt-chase,self-portrait-1916.jpg,1
993,william-merritt-chase,the-tenth-street-studio-1915.jpg,1
994,william-merritt-chase,still-life-with-fish-1915.jpg,1
995,william-merritt-chase,still-life.jpg,1
996,william-merritt-chase,mr-francis-guerin-lloyd.jpg,1
997,william-merritt-chase,monterey-california.jpg,1
998,william-merritt-chase,venice-view-of-the-navy-arsenal.jpg,1
999,william-merritt-chase,venice-1.jpg,1
1000,william-merritt-chase,still-life-1.jpg,1
1001,william-merritt-chase,portrait-of-clara-stephens-wearing-a-hat-with-an-orange-ribbon.jpg,1
1002,william-merritt-chase,miss-l-aka-isabella-lathrop.jpg,1
1003,william-merritt-chase,gray-day-on-the-lagoon-a-passenger-boat-venice.jpg,1
1004,nicholas-roerich,visitors-from-over-the-sea-1901.jpg,1
1005,nicholas-roerich,krishna-spring-in-kulu-1930.jpg,1
1006,nicholas-roerich,mount-of-five-treasures-two-worlds-1933.jpg,1
1007,nicholas-roerich,star-of-the-hero-1936(1).jpg,1
1008,nicholas-roerich,mongolia-campaign-of-genghis-khan.jpg,1
1009,nicholas-roerich,himalayas-55.jpg,1
1010,nicholas-roerich,testament-of-teacher-1947.jpg,1
1011,nicholas-roerich,teacher-s-order-1947.jpg,1
1012,nicholas-roerich,snow-maiden-1947.jpg,1
1013,nicholas-roerich,shadow-of-the-teacher-1947.jpg,1
1014,nicholas-roerich,order-of-rigden-jyepo-1947.jpg,1
1015,nicholas-roerich,lights-on-the-ganges-flame-of-happyness-1947.jpg,1
1016,nicholas-roerich,lights-on-the-ganges-1947.jpg,1
1017,nicholas-roerich,land-of-snow-people-1947.jpg,1
1018,nicholas-roerich,lamayuru-ladakh-1947.jpg,1
1019,nicholas-roerich,lahaul-1947.jpg,1
1020,nicholas-roerich,kangchenjunga-1947.jpg,1
1021,nicholas-roerich,himalayas-pink-peaks-1947.jpg,1
1022,nicholas-roerich,himalayas-1947-6.jpg,1
1023,nicholas-roerich,himalayas-1947-5.jpg,1
1024,arkhip-kuindzhi,ukrainian-night-1876.jpg,1
1025,arkhip-kuindzhi,moonlight-night-on-the-dnieper-1880.jpg,1
1026,arkhip-kuindzhi,cypresses-on-a-seashore-the-crimea-1887.jpg,1
1027,arkhip-kuindzhi,sunset-in-the-winter-a-coast-of-the-sea.jpg,1
1028,arkhip-kuindzhi,a-birch-grove-1901.jpg,1
1029,arkhip-kuindzhi,in-the-crimea.jpg,1
1030,arkhip-kuindzhi,kazbek.jpg,1
1031,arkhip-kuindzhi,the-top-of-mount-elbrus-in-the-sunlight.jpg,1
1032,arkhip-kuindzhi,the-sea-the-crimea.jpg,1
1033,arkhip-kuindzhi,the-limpid-water-gloomy-day-crimea.jpg,1
1034,arkhip-kuindzhi,sunset-in-the-steppes-by-the-sea.jpg,1
1035,arkhip-kuindzhi,sunset-3.jpg,1
1036,arkhip-kuindzhi,sunlight-in-the-park.jpg,1
1037,arkhip-kuindzhi,red-sunset-2.jpg,1
1038,arkhip-kuindzhi,red-sunset-1.jpg,1
1039,arkhip-kuindzhi,night-1.jpg,1
1040,arkhip-kuindzhi,moonlight-night-on-the-dnieper.jpg,1
1041,arkhip-kuindzhi,moonlight-in-a-forest-winter.jpg,1
1042,arkhip-kuindzhi,grove.jpg,1
1043,arkhip-kuindzhi,forest-burdock.jpg,1
1044,albert-anker,the-school-exam-1862.jpg,1
1045,albert-anker,kinderbegr-bnis-1863.jpg,1
1046,albert-anker,bathers-1865.jpg,1
1047,albert-anker,bildnis-emilie-weiss-mit-pl-schtier-1868.jpg,1
1048,albert-anker,die-verbannten-1868.jpg,1
1049,albert-anker,der-schulspaziergang-1872.jpg,1
1050,albert-anker,louise-anker-1874.jpg,1
1051,albert-anker,young-mother-contemplating-her-sleeping-child-in-candlelight-1875.jpg,1
1052,albert-anker,der-quacksalber-1879.jpg,1
1053,albert-anker,kinderfr-hst-ck-1879.jpg,1
1054,albert-anker,turnstunde-in-ins-1879.jpg,1
1055,albert-anker,die-kartenlgerin-1880.jpg,1
1056,albert-anker,die-s-hne-chr-tien-paris-1880.jpg,1
1057,albert-anker,h-ftbild-eines-m-dchens-marie-anker-1881.jpg,1
1058,albert-anker,schoolboy-1881.jpg,1
1059,albert-anker,little-red-riding-hood-1883.jpg,1
1060,albert-anker,der-grossvater-erz-hlt-eine-geschichte-1884.jpg,1
1061,albert-anker,die-ziviltrauung-1887.jpg,1
1062,albert-anker,la-reine-berthe-et-les-fileuses-1888.jpg,1
1063,albert-anker,the-cr-che-i-1890.jpg,1
1064,vasily-perov,last-journey-1865.jpg,1
1065,vasily-perov,troika-apprentice-workmen-carrying-water-1866.jpg,1
1066,vasily-perov,a-drowned-woman-found-drowned-1867.jpg,1
1067,vasily-perov,children-sleeping-1870.jpg,1
1068,vasily-perov,hunters-at-rest-1871.jpg,1
1069,vasily-perov,portrait-of-the-author-feodor-dostoyevsky-1872.jpg,1
1070,vasily-perov,old-parents-visiting-the-grave-of-their-son-1874.jpg,1
1071,vasily-perov,yaroslavna-s-lament-1881.jpg,1
1072,vasily-perov,nikita-pustosviat-dispute-on-the-confession-of-faith-1881.jpg,1
1073,vasily-perov,walkers-seeking-1880.jpg,1
1074,vasily-perov,the-old-man-on-the-bench.jpg,1
1075,vasily-perov,return-of-the-peasants-from-a-funeral-in-the-winter.jpg,1
1076,vasily-perov,nikita-pustosvyat-the-dispute-about-the-faith-1880.jpg,1
1077,vasily-perov,modern-idyll-1880.jpg,1
1078,vasily-perov,first-christians-in-kiev-1880.jpg,1
1079,vasily-perov,dispute-about-faith-a-scene-in-the-car-1880.jpg,1
1080,vasily-perov,wandering-in-a-field-1879.jpg,1
1081,vasily-perov,the-girl-thrown-into-the-water-1879.jpg,1
1082,vasily-perov,out-under-1879.jpg,1
1083,vasily-perov,fishers-priest-deacon-and-seminarian-1879.jpg,1
1084,william-turner,the-shipwreck.jpg,1
1085,william-turner,childe-harold.jpg,1
1086,william-turner,the-burning-of-the-houses-of-parliament-1.jpg,1
1087,william-turner,wreckers-coast-of-northumberland.jpg,1
1088,william-turner,shore-scene-with-waves-and-breakwater-1835.jpg,1
1089,william-turner,the-fighting-temeraire-tugged-to-her-last-berth-to-be-broken-up-1839.jpg,1
1090,william-turner,storm-seam-boat-off-a-harbour-s-mouth-making-signals-in-shallow-water-and-going-by-the-lead.jpg,1
1091,william-turner,venice-with-the-salute-1845.jpg,1
1092,william-turner,boscastle-cornwall.jpg,1
1093,william-turner,ivy-bridge-devonshire.jpg,1
1094,william-turner,rain-steam-and-speed-the-great-western-railway.jpg,1
1095,edouard-vuillard,the-flowered-dress.jpg,1
1096,edouard-vuillard,breakfast.jpg,1
1097,edouard-vuillard,the-chestnuts-1895.jpg,1
1098,edouard-vuillard,the-striped-blouse.jpg,1
1099,edouard-vuillard,woman-with-a-hat-1901.jpg,1
1100,edouard-vuillard,interior-1.jpg,1
1101,edouard-vuillard,breakfast-at-villerville.jpg,1
1102,edouard-vuillard,the-green-interior-or-figure-in-front-of-a-window-with-drawn.jpg,1
1103,edouard-vuillard,garden-at-vaucresson-met-dt2555-1.jpg,1
1104,edouard-vuillard,flowers-on-a-fireplace-in-clayes-1935.jpg,1
1105,edouard-vuillard,romain-coolus-writer-in-la-revuew-blanche.jpg,1
1106,edouard-vuillard,still-life-with-flowers.jpg,1
1107,edouard-vuillard,princess-bibesco-marthe-lahovary.jpg,1
1108,edouard-vuillard,black-dress.jpg,1
1109,edouard-vuillard,tulips-and-statuettes.jpg,1
1110,edouard-vuillard,studio-interior-model-for-the-scenery-of-la-lepreuse.jpg,1
1111,edouard-vuillard,chateau-of-fontainebleau-1919.jpg,1
1112,edouard-vuillard,yvonne-printemps-and-sacha-guitry.jpg,1
1113,edouard-vuillard,woman-in-the-studio.jpg,1
1114,edouard-vuillard,woman-in-front-of-the-fireplace.jpg,1
1115,andy-warhol,campbell-s-soup-can-beef.jpg,1
1116,andy-warhol,elvis-presley(1).jpg,1
1117,andy-warhol,brillo-soap-pads-boxes-1964.jpg,1
1118,andy-warhol,after-marilyn.jpg,1
1119,andy-warhol,che-guevara.jpg,1
1120,andy-warhol,mao-2.jpg,1
1121,andy-warhol,skull.jpg,1
1122,andy-warhol,oxidation-painting-1978.jpg,1
1123,andy-warhol,mickey.jpg,1
1124,andy-warhol,self-portrait.jpg,1
1125,andy-warhol,red-lenin.jpg,1
1126,andy-warhol,tatum-o-neal-1987.jpg,1
1127,andy-warhol,christmas-cards-on-table-1987.jpg,1
1128,andy-warhol,black-lenin.jpg,1
1129,andy-warhol,beethoven.jpg,1
1130,andy-warhol,the-last-supper-camel-57.jpg,1
1131,andy-warhol,benz-racing-car.jpg,1
1132,andy-warhol,hamburger-beige.jpg,1
1133,andy-warhol,friedrich-the-great.jpg,1
1134,andy-warhol,self-portrait-camouflage-1986.jpg,1
1135,rene-magritte,attempting-the-impossible-1928(1).jpg,1
1136,rene-magritte,the-false-mirror-1928(1).jpg,1
1137,rene-magritte,the-treachery-of-images-this-is-not-a-pipe-1948(2).jpg,1
1138,rene-magritte,collective-invention-1934(1).jpg,1
1139,rene-magritte,the-human-condition-1935(1).jpg,1
1140,rene-magritte,not-to-be-reproduced-1937(1).jpg,1
1141,rene-magritte,time-transfixed-1938(1).jpg,1
1142,rene-magritte,black-magic-1945(1).jpg,1
1143,rene-magritte,the-listening-room-1952(1).jpg,1
1144,rene-magritte,gonconda-1953(1).jpg,1
1145,rene-magritte,son-of-man-1964(1).jpg,1
1146,rene-magritte,decalcomania-1966(1).jpg,1
1147,rene-magritte,the-white-race-1967(1).jpg,1
1148,rene-magritte,the-natural-graces-1967(1).jpg,1
1149,rene-magritte,the-labours-of-alexander-1967(1).jpg,1
1150,rene-magritte,the-empire-of-lights-unfinished-1967(1).jpg,1
1151,rene-magritte,the-blank-page-1967(1).jpg,1
1152,rene-magritte,the-beautiful-relations-1967(1).jpg,1
1153,rene-magritte,the-age-of-enlightenment-1967(1).jpg,1
1154,rene-magritte,collage(1).jpg,1
1155,paula-modersohn-becker,marsh-channel-with-peat-barges.jpg,1
1156,paula-modersohn-becker,miguel-de-cervantes-1900.jpg,1
1157,paula-modersohn-becker,portrait-of-a-young-woman-with-red-hat-1900.jpg,1
1158,paula-modersohn-becker,landscape-with-birch-trunks.jpg,1
1159,paula-modersohn-becker,elizabeth-with-hens-under-an-apple-tree-1902.jpg,1
1160,paula-modersohn-becker,old-woman-in-the-garden-1906.jpg,1
1161,paula-modersohn-becker,girl-with-stork-1907.jpg,1
1162,paula-modersohn-becker,lee-and-his-sister-hoetger-1907.jpg,1
1163,paula-modersohn-becker,self-portrait-1907.jpg,1
1164,paula-modersohn-becker,the-good-samaritan-1907.jpg,1
1165,paula-modersohn-becker,worpsweder-landscape.jpg,1
1166,paula-modersohn-becker,still-life-child-s-head-with-a-white-cloth-1908.jpg,1
1167,paula-modersohn-becker,the-painter-with-camellia-branch-self-portrait-1907.jpg,1
1168,paula-modersohn-becker,still-life-with-jug-1907.jpg,1
1169,paula-modersohn-becker,sketch-with-six-figure-compositions-1907.jpg,1
1170,paula-modersohn-becker,self-portrait-with-red-flower-wreath-and-chain-1907.jpg,1
1171,paula-modersohn-becker,landscape-with-birch-trees-1907.jpg,1
1172,paula-modersohn-becker,children-with-goldfish-bowl-1907.jpg,1
1173,paula-modersohn-becker,three-women-at-a-market-stall-1906.jpg,1
1174,paula-modersohn-becker,study-for-portrait-of-lee-hoetger-before-flower-base-1906.jpg,1
1175,theodore-gericault,officer-of-the-chasseurs-charging-on-horseback.jpg,1
1176,theodore-gericault,the-wounded-cuirassier-1814.jpg,1
1177,theodore-gericault,anatomical-pieces.jpg,1
1178,theodore-gericault,the-raft-of-the-medusa-1819(1).jpg,1
1179,theodore-gericault,the-epsom-derby-1821.jpg,1
1180,theodore-gericault,portrait-of-a-kleptomaniac-1822.jpg,1
1181,fyodor-vasilyev,after-a-rain-country-road-1869.jpg,1
1182,fyodor-vasilyev,before-a-thunderstorm-1869.jpg,1
1183,fyodor-vasilyev,illumination-in-st-petersburg.jpg,1
1184,fyodor-vasilyev,on-the-island-valaam.jpg,1
1185,fyodor-vasilyev,road-through-a-birchwood-1869.jpg,1
1186,fyodor-vasilyev,rye.jpg,1
1187,fyodor-vasilyev,volga-lagoon.jpg,1
1188,fyodor-vasilyev,winter-in-the-crimea-1873.jpg,1
1189,fyodor-vasilyev,vassiliev-swamp-in-the-forest-1873.jpg,1
1190,fyodor-vasilyev,the-sea-with-ships-1873.jpg,1
1191,fyodor-vasilyev,swamp-in-a-forest-mist.jpg,1
1192,fyodor-vasilyev,surf-waves-1873.jpg,1
1193,fyodor-vasilyev,self-portrait.jpg,1
1194,fyodor-vasilyev,pine-grove-in-the-swamp-1873.jpg,1
1195,fyodor-vasilyev,on-the-beach-1873.jpg,1
1196,fyodor-vasilyev,mountains-in-the-crimea-in-winter-1873.jpg,1
1197,fyodor-vasilyev,mountains-in-the-clouds.jpg,1
1198,fyodor-vasilyev,morning-1873-1.jpg,1
1199,fyodor-vasilyev,morning-1873.jpg,1
1200,fyodor-vasilyev,landscape-crimea-1873.jpg,1
1201,claude-monet,women-in-the-garden.jpg,1
1202,claude-monet,autumn-on-the-seine-at-argenteuil.jpg,1
1203,claude-monet,impression-sunrise.jpg,1
1204,claude-monet,madame-monet-and-child(1).jpg,1
1205,claude-monet,haystacks-at-giverny.jpg,1
1206,claude-monet,haystack-at-giverny-1886.jpg,1
1207,claude-monet,poplars-at-giverny.jpg,1
1208,claude-monet,antibes-in-the-morning(1).jpg,1
1209,claude-monet,three-trees-in-grey-weather.jpg,1
1210,claude-monet,water-lilies-evening-effect-1899.jpg,1
1211,claude-monet,irises-in-monet-s-garden-03.jpg,1
1212,claude-monet,waterloo-bridge-london-1.jpg,1
1213,claude-monet,houses-of-parliament.jpg,1
1214,claude-monet,water-lily-pond-1.jpg,1
1215,claude-monet,water-lilies-1919-9.jpg,1
1216,jean-michel-basquiat,bird-on-money.jpg,1
1217,jean-michel-basquiat,fishing.jpg,1
1218,jean-michel-basquiat,head.jpg,1
1219,jean-michel-basquiat,ironew-york-of-the-negro-policeman.jpg,1
1220,jean-michel-basquiat,boxer.jpg,1
1221,jean-michel-basquiat,boy-and-dog-in-a-johnnypump.jpg,1
1222,jean-michel-basquiat,cabeza.jpg,1
1223,jean-michel-basquiat,profit-i.jpg,1
1224,jean-michel-basquiat,self-portrait.jpg,1
1225,jean-michel-basquiat,history-of-the-black-people.jpg,1
1226,jean-michel-basquiat,aboriginal.jpg,1
1227,jean-michel-basquiat,flexible.jpg,1
1228,jean-michel-basquiat,the-dingoes-that-park-their-brains-with-their-gum.jpg,1
1229,jean-michel-basquiat,riding-with-death.jpg,1
1230,jean-michel-basquiat,exu.jpg,1
1231,jean-michel-basquiat,eroica-ii.jpg,1
1232,jean-michel-basquiat,eroica-i.jpg,1
1233,jean-michel-basquiat,victor.jpg,1
1234,jean-michel-basquiat,to-be-titled.jpg,1
1235,jean-michel-basquiat,riddle-me-this-batman.jpg,1
1236,zinaida-serebriakova,at-breakfast-1914.jpg,1
1237,zinaida-serebriakova,whitening-canvas-1917.jpg,1
1238,zinaida-serebriakova,house-of-cards-1919.jpg,1
1239,zinaida-serebriakova,girls-at-the-piano-1922.jpg,1
1240,zinaida-serebriakova,reclining-nude-1935.jpg,1
1241,zinaida-serebriakova,reclining-nude-1935-1.jpg,1
1242,zinaida-serebriakova,portrait-of-a-ballerina-muriel-belmondo-1962.jpg,1
1243,zinaida-serebriakova,a-portrait-of-yvette-choviret-1962.jpg,1
1244,zinaida-serebriakova,portrait-z-n-martynovskaya-1961.jpg,1
1245,zinaida-serebriakova,portrait-of-s-m-lifar-1961.jpg,1
1246,zinaida-serebriakova,self-portrait-1956.jpg,1
1247,zinaida-serebriakova,a-portrait-of-graf-platon-zubov-1956.jpg,1
1248,zinaida-serebriakova,lake-geneva-1954.jpg,1
1249,zinaida-serebriakova,helene-de-rua-princess-jean-de-merode-1954.jpg,1
1250,zinaida-serebriakova,england-1953.jpg,1
1251,zinaida-serebriakova,still-life-with-a-jug-1952.jpg,1
1252,zinaida-serebriakova,alexander-in-costume-1952.jpg,1
1253,zinaida-serebriakova,swiss-landscape-near-geneva-1951.jpg,1
1254,zinaida-serebriakova,florence-1949.jpg,1
1255,zinaida-serebriakova,still-life-with-apples-and-a-round-bread-1948.jpg,1
1256,orest-kiprensky,portrait-of-a-davydov-1809.jpg,1
1257,orest-kiprensky,portrait-of-colonel-evgraf-v-davydov-1809.jpg,1
1258,orest-kiprensky,girl-wearing-the-poppy-wreath-1819.jpg,1
1259,orest-kiprensky,poor-lisa-1827.jpg,1
1260,orest-kiprensky,portrait-of-alexander-pushkin-1827.jpg,1
1261,orest-kiprensky,fortune-teller-with-a-candle-1830.jpg,1
1262,orest-kiprensky,readers-of-newspapers-in-naples-1831.jpg,1
1263,orest-kiprensky,portrait-of-ekaterina-avdulina.jpg,1
1264,orest-kiprensky,young-italian.jpg,1
1265,orest-kiprensky,portrait-of-countess-maria-alexandrovna-pototskaya-countess-sofya-alexandrovna-shuvalova-with-a-1836.jpg,1
1266,orest-kiprensky,portrait-of-prince-pyotr-andreyevich-vyazemsky-1835.jpg,1
1267,orest-kiprensky,italian-peasant-girls-1834.jpg,1
1268,orest-kiprensky,portrait-of-the-prince-f-a-golitsyn-1833.jpg,1
1269,orest-kiprensky,portrait-of-the-sculptor-bertel-thorvaldsen-1831.jpg,1
1270,orest-kiprensky,neapolitan-girl-with-the-fruits-1831.jpg,1
1271,orest-kiprensky,view-of-mount-vesuvius-in-winter-1830.jpg,1
1272,orest-kiprensky,tiburtine-sibyl-1830.jpg,1
1273,orest-kiprensky,portrait-of-an-unknown-man.jpg,1
1274,orest-kiprensky,portrait-of-a-o-smirnova-1830.jpg,1
1275,orest-kiprensky,portrait-of-zinaida-volkonskaya-1829.jpg,1
1276,boris-kustodiev,tsar-nicholas-ii-1915.jpg,1
1277,boris-kustodiev,arriving-for-shrovetide-1916.jpg,1
1278,boris-kustodiev,palm-market-with-spassky-gate-1917.jpg,1
1279,boris-kustodiev,the-merchant-s-wife-at-tea-1918.jpg,1
1280,boris-kustodiev,sailor-and-his-girl-1920.jpg,1
1281,boris-kustodiev,the-bolshevik-1920.jpg,1
1282,boris-kustodiev,after-the-storm-1921.jpg,1
1283,boris-kustodiev,portrait-of-fyodor-chaliapin-1921.jpg,1
1284,boris-kustodiev,russian-venus-1926-1.jpg,1
1285,boris-kustodiev,under-honey-s-harmonica-1927.jpg,1
1286,boris-kustodiev,sketch-of-decorations-for-puppet-show-the-rooster-gold-scallop-1927.jpg,1
1287,boris-kustodiev,sketch-for-the-play-pigeons-and-hussars-1927.jpg,1
1288,boris-kustodiev,i-picked-strawberries-1927.jpg,1
1289,boris-kustodiev,fair-in-the-village-1927.jpg,1
1290,boris-kustodiev,workshop-1926.jpg,1
1291,boris-kustodiev,woman-from-tula-1926.jpg,1
1292,boris-kustodiev,winter-1926.jpg,1
1293,boris-kustodiev,view-from-the-window-1926.jpg,1
1294,boris-kustodiev,tower-1926.jpg,1
1295,boris-kustodiev,the-guy-from-tula-1926-1.jpg,1
1296,diego-rivera,creation-1923.jpg,1
1297,diego-rivera,the-arsenal-1928.jpg,1
1298,diego-rivera,frozen-assets-1931(1).jpg,1
1299,diego-rivera,man-controller-of-the-universe-1934.jpg,1
1300,diego-rivera,flower-carrier-1935.jpg,1
1301,diego-rivera,pan-american-unity-1940.jpg,1
1302,diego-rivera,detroit-industry-north-wall.jpg,1
1303,diego-rivera,the-hammock-1956.jpg,1
1304,diego-rivera,may-day-procession-in-moscow-1956.jpg,1
1305,diego-rivera,evening-twilight-at-acapulco-1956.jpg,1
1306,diego-rivera,silvia-pinal-diego-rivera-mexican-art.jpg,1
1307,diego-rivera,the-painter-s-studio-1954.jpg,1
1308,diego-rivera,portrait-of-sra-dona-elena-flores-de-carrillo-1953.jpg,1
1309,diego-rivera,a-history-of-medicine-1953.jpg,1
1310,diego-rivera,portrait-of-the-young-girl-elenita-carrillo-flores-1952.jpg,1
1311,diego-rivera,colonisation-the-great-city-of-tenochtitlan-1952.jpg,1
1312,diego-rivera,the-hands-of-nature-offering-water-1951.jpg,1
1313,diego-rivera,figure-symbolizing-the-asiatic-race-1951.jpg,1
1314,diego-rivera,figure-symbolizing-the-african-race-1951.jpg,1
1315,diego-rivera,totonac-civilization-1950.jpg,1
1316,anders-zorn,in-top-capu-1885.jpg,1
1317,anders-zorn,castles-in-the-air-1885.jpg,1
1318,anders-zorn,baking-the-bread-1889.jpg,1
1319,anders-zorn,a-portrait-of-a-christian-de-falbe.jpg,1
1320,anders-zorn,lisen-lamm.jpg,1
1321,anders-zorn,misses-solomon.jpg,1
1322,anders-zorn,the-sisters-schwartz.jpg,1
1323,anders-zorn,home-tunes-1920.jpg,1
1324,anders-zorn,against-the-current-1919.jpg,1
1325,anders-zorn,a-kitchen-maid-1919.jpg,1
1326,anders-zorn,vicke-1918.jpg,1
1327,anders-zorn,studio-idyll-1918.jpg,1
1328,anders-zorn,ols-maria-1918.jpg,1
1329,anders-zorn,cabin-1917.jpg,1
1330,anders-zorn,sappho-1917.jpg,1
1331,anders-zorn,in-werner-s-rowing-boat-1917.jpg,1
1332,anders-zorn,helga-1917.jpg,1
1333,anders-zorn,the-two-1916.jpg,1
1334,anders-zorn,on-the-sands-1916.jpg,1
1335,anders-zorn,bust-1916.jpg,1
1336,martiros-saryan,love-1906.jpg,1
1337,martiros-saryan,at-the-well-1908.jpg,1
1338,martiros-saryan,mules-laden-with-hay-1910.jpg,1
1339,martiros-saryan,mountais-1923.jpg,1
1340,martiros-saryan,mountainous-march-of-armenian-units-1933.jpg,1
1341,martiros-saryan,dvin-excavations-1952.jpg,1
1342,martiros-saryan,the-last-draft-of-the-artist-1972.jpg,1
1343,martiros-saryan,mountain-landscape-1972.jpg,1
1344,martiros-saryan,landscape-of-armenia-1972.jpg,1
1345,martiros-saryan,fantastic-landscape-settlement-in-the-mountains-1972.jpg,1
1346,martiros-saryan,armenia-1972.jpg,1
1347,martiros-saryan,a-tree-1972.jpg,1
1348,martiros-saryan,three-trees-kate-lusik-and-me-1971.jpg,1
1349,martiros-saryan,three-trees-1971.jpg,1
1350,martiros-saryan,mountain-river-1971.jpg,1
1351,martiros-saryan,motherland-1971.jpg,1
1352,martiros-saryan,fairy-tale-1971.jpg,1
1353,martiros-saryan,ararat-in-clouds-1971.jpg,1
1354,martiros-saryan,armenia-1970.jpg,1
1355,martiros-saryan,mountain-landscape-1969.jpg,1
1356,sue-coe,flea.jpg,1
1357,sue-coe,liberty.jpg,1
1358,sue-coe,triumph.jpg,1
1359,sue-coe,mill.jpg,1
1360,sue-coe,bill.jpg,1
1361,sue-coe,death-jumbo.jpg,1
1362,sue-coe,blind-children-feel-an-elephant.jpg,1
1363,sue-coe,final-alice-jumbo.jpg,1
1364,sue-coe,man-4.jpg,1
1365,sue-coe,new-cover.jpg,1
1366,sue-coe,map.jpg,1
1367,sue-coe,copyright.jpg,1
1368,sue-coe,thanks.jpg,1
1369,sue-coe,crow.jpg,1
1370,sue-coe,bullygate.jpg,1
1371,sue-coe,rush.jpg,1
1372,sue-coe,rush-1.jpg,1
1373,sue-coe,condi.jpg,1
1374,sue-coe,johnie.jpg,1
1375,sue-coe,dickie.jpg,1
1376,avigdor-arikha,anne-with-hand-on-mouth-1970.jpg,1
1377,avigdor-arikha,samuel-beckett-in-profile-1970.jpg,1
