,artist,paintings,code,style,style_code,year
13033,jean-auguste-dominique-ingres,portrait-of-bishop-persigny.jpg,51,Neoclassicism,45,1816
13034,jean-auguste-dominique-ingres,madame-guillaume-mallet-born-anne-julie-houel.jpg,51,Neoclassicism,45,
13035,jean-auguste-dominique-ingres,charles-françois-mallet.jpg,51,Neoclassicism,45,
13036,jean-auguste-dominique-ingres,portrait-of-baroness-papenheim.jpg,51,Neoclassicism,45,
13037,jean-auguste-dominique-ingres,portrait-of-madame-riviere-nee-marie-francoise-jacquette-bibiane-blot-de-beauregard.jpg,51,Neoclassicism,45,1806
13038,jean-auguste-dominique-ingres,le-casino-de-l-aurore-de-la-villa-ludovisi.jpg,51,Neoclassicism,45,1806
13039,jean-auguste-dominique-ingres,the-martyrdom-of-st-symphorian-1834.jpg,51,Neoclassicism,45,1834
13040,jean-auguste-dominique-ingres,pierre-guillaume-cazeaux-half-length-seated-at-a-desk.jpg,51,Neoclassicism,45,1798
13041,jean-auguste-dominique-ingres,the-turkish-bath-1863.jpg,51,Neoclassicism,45,1863
13042,jean-auguste-dominique-ingres,female-bust-in-profile-to-right.jpg,51,Neoclassicism,45,
13043,jean-auguste-dominique-ingres,amedee-david-the-comte-de-pastoret-1826.jpg,51,Neoclassicism,45,1826
13044,jean-auguste-dominique-ingres,the-cosimo-andrea-lazzerini-family.jpg,51,Neoclassicism,45,
13045,jean-auguste-dominique-ingres,portrait-bust-of-an-unknown-with-curly-hair-ears-and-cravat.jpg,51,Neoclassicism,45,
13046,jean-auguste-dominique-ingres,raphael-and-the-fornarina-1814.jpg,51,Neoclassicism,45,1814
13047,jean-auguste-dominique-ingres,madame-frederic-reiset-born-augustine-modest-hortense-reiset-and-her-daughter-theres-hortense.jpg,51,Neoclassicism,45,
13048,jean-auguste-dominique-ingres,portrait-of-monsieur-leblanc.jpg,51,Neoclassicism,45,1823
13049,jean-auguste-dominique-ingres,dr-thomas-church.jpg,51,Neoclassicism,45,
13050,jean-auguste-dominique-ingres,studies-for-the-apotheosis-of-homer-1827.jpg,51,Neoclassicism,45,1827
13051,jean-auguste-dominique-ingres,portrait-of-a-young-man.jpg,51,Neoclassicism,45,1804
13052,jean-auguste-dominique-ingres,homer-and-orpheus-1827.jpg,51,Neoclassicism,45,1827
13053,jean-auguste-dominique-ingres,don-pedro-of-toledo-kissing-the-sword-of-henri-iv-1.jpg,51,Neoclassicism,45,
13054,jean-auguste-dominique-ingres,male-nude-1.jpg,51,Neoclassicism,45,1801
13055,jean-auguste-dominique-ingres,madame-baltard-and-her-daughter-paule-1836.jpg,51,Neoclassicism,45,1836
13056,jean-auguste-dominique-ingres,henriette-harvey-and-her-half-sister-elizabeth-norton-1.jpg,51,Neoclassicism,45,
13057,jean-auguste-dominique-ingres,male-torso-1.jpg,51,Neoclassicism,45,1800
13058,jean-auguste-dominique-ingres,portrait-of-francois-marius-granet.jpg,51,Neoclassicism,45,1807
13059,jean-auguste-dominique-ingres,portrait-of-madame-frederic-reiset-1847.jpg,51,Neoclassicism,45,1847
13060,jean-auguste-dominique-ingres,woman-and-child-study-for-the-martyrdom-of-saint-symphorien.jpg,51,Neoclassicism,45,
13061,jean-auguste-dominique-ingres,madame-charles-simart-born-amélie-baltard.jpg,51,Neoclassicism,45,
13062,jean-auguste-dominique-ingres,study-for-the-centurion-of-the-martyrdom-of-saint-symphorien-1834.jpg,51,Neoclassicism,45,1834
13063,jean-auguste-dominique-ingres,the-oath-of-the-horatii-according-to-david.jpg,51,Neoclassicism,45,
13064,jean-auguste-dominique-ingres,nude-woman-standing-front-view-hands-clasped-in-front-of-the-chest.jpg,51,Neoclassicism,45,1844
13065,jean-auguste-dominique-ingres,pierre-marie-françois-de-sales-baillot.jpg,51,Neoclassicism,45,
13066,jean-auguste-dominique-ingres,portrait-of-mrs-devauçay.jpg,51,Neoclassicism,45,1807
13067,jean-auguste-dominique-ingres,jean-pierre-cortot.jpg,51,Neoclassicism,45,1815
13068,jean-auguste-dominique-ingres,portrait-of-madame-aymon-la-belle-zélie-1806.jpg,51,Neoclassicism,45,1806
13069,jean-auguste-dominique-ingres,self-portrait-at-the-age-of-24.jpg,51,Neoclassicism,45,1804
13070,jean-auguste-dominique-ingres,the-portrait-of-the-chouan-rochejaquelin.jpg,51,Neoclassicism,45,1832
13071,jean-auguste-dominique-ingres,portrait-of-count-nikolay-gouriev-1821.jpg,51,Neoclassicism,45,1821
13072,jean-auguste-dominique-ingres,jean-louis-provost-seated-and-resting-his-left-arm-on-the-back-of-a-chair.jpg,51,Neoclassicism,45,
13073,jean-auguste-dominique-ingres,jupiter-and-antiope.jpg,51,Neoclassicism,45,1851
13074,jean-auguste-dominique-ingres,portrait-of-mademoiselle-rivière-1805.jpg,51,Neoclassicism,45,1805
13075,jean-auguste-dominique-ingres,the-apotheosis-of-homer.jpg,51,Neoclassicism,45,
13076,jean-auguste-dominique-ingres,study-for-raphael-and-the-fornarina.jpg,51,Neoclassicism,45,
13077,jean-auguste-dominique-ingres,odalisque-with-slave-1842.jpg,51,Neoclassicism,45,1842
13078,jean-auguste-dominique-ingres,countess-charles-d-agoult-and-her-daughter-claire-d-agoult-1849.jpg,51,Neoclassicism,45,1849
13079,jean-auguste-dominique-ingres,mademoiselle-jeanne-gonin-1821.jpg,51,Neoclassicism,45,1821
13080,jean-auguste-dominique-ingres,paolo-and-francesca-1.jpg,51,Neoclassicism,45,
13081,jean-auguste-dominique-ingres,general-louis-etienne-dulong-de-rosnay-1818.jpg,51,Neoclassicism,45,1818
13082,jean-auguste-dominique-ingres,king-philip-v-of-spain-making-marshal-james-fitzjames.jpg,51,Neoclassicism,45,
13083,jean-auguste-dominique-ingres,portrait-of-isabella-hittorff.jpg,51,Neoclassicism,45,1864
13084,jean-auguste-dominique-ingres,first-thought-of-the-vow-of-louis-xiii.jpg,51,Neoclassicism,45,1821
13085,jean-auguste-dominique-ingres,portrait-of-a-young-man-2.jpg,51,Neoclassicism,45,
13086,jean-auguste-dominique-ingres,portrait-of-napoléon-bonaparte-the-first-council-1804.jpg,51,Neoclassicism,45,1804
13087,jean-auguste-dominique-ingres,male-torso.jpg,51,Neoclassicism,45,1800
13088,jean-auguste-dominique-ingres,mrs-charles-thomas-thruston-born-frances-edwards.jpg,51,Neoclassicism,45,
13089,jean-auguste-dominique-ingres,odysseus-study-for-the-triumph-of-homer.jpg,51,Neoclassicism,45,
13090,jean-auguste-dominique-ingres,edmond-ramel-and-his-wife-born-irma-donbernard.jpg,51,Neoclassicism,45,
13091,jean-auguste-dominique-ingres,study-of-a-woman-s-hands.jpg,51,Neoclassicism,45,
13092,jean-auguste-dominique-ingres,delphine-ramel-madame-ingres.jpg,51,Neoclassicism,45,1859
13093,jean-auguste-dominique-ingres,the-virgin-of-the-host-1854.jpg,51,Neoclassicism,45,1854
13094,jean-auguste-dominique-ingres,madame-louis-francois-bertin.jpg,51,Neoclassicism,45,1834
13095,jean-auguste-dominique-ingres,otto-magnus-von-stackelberg-and-possibly-jackob-linckh.jpg,51,Neoclassicism,45,1817
13096,jean-auguste-dominique-ingres,portrait-of-sir-drack.jpg,51,Neoclassicism,45,
13097,jean-auguste-dominique-ingres,charles-marie-jean-baptiste-marcotte-marcotte-d-argenteuil.jpg,51,Neoclassicism,45,1810
13098,jean-auguste-dominique-ingres,madame-clément-boulanger-née-marie-élizabeth-blavot-later-madame-edmond-cavé.jpg,51,Neoclassicism,45,1830
13099,jean-auguste-dominique-ingres,the-vow-of-louis-xiii-1824.jpg,51,Neoclassicism,45,1824
13100,jean-auguste-dominique-ingres,cardboard-for-the-windows-of-the-chapel-of-st-ferdinand-faith.jpg,51,Neoclassicism,45,1842
13101,jean-auguste-dominique-ingres,view-of-the-acropolis-of-athens-1849.jpg,51,Neoclassicism,45,1849
13102,jean-auguste-dominique-ingres,antoine-thomeguex.jpg,51,Neoclassicism,45,
13103,jean-auguste-dominique-ingres,study-for-the-martyrdom-of-st-symphorien-1834-2.jpg,51,Neoclassicism,45,1834
13104,jean-auguste-dominique-ingres,portrait-of-the-artist-delon.jpg,51,Neoclassicism,45,
13105,jean-auguste-dominique-ingres,madame-jacquelles-louis-leblanc-born-françoise-poncelle.jpg,51,Neoclassicism,45,
13106,jean-auguste-dominique-ingres,figure-of-an-apostle-turned-right.jpg,51,Neoclassicism,45,
13107,jean-auguste-dominique-ingres,portrait-belvèze.jpg,51,Neoclassicism,45,1805
13108,jean-auguste-dominique-ingres,monsieur-de-norvins-1812.jpg,51,Neoclassicism,45,1812
13109,jean-auguste-dominique-ingres,the-source-1856.jpg,51,Neoclassicism,45,1856
13110,jean-auguste-dominique-ingres,portrait-of-a-man.jpg,51,Neoclassicism,45,
13111,jean-auguste-dominique-ingres,bust-of-alexander-and-aristarchus-1827.jpg,51,Neoclassicism,45,1827
13112,jean-auguste-dominique-ingres,portrait-of-jean-marie-joseph-ingres.jpg,51,Neoclassicism,45,
13113,jean-auguste-dominique-ingres,luigi-cherubini-and-the-muse-of-lyric-poetry-1842.jpg,51,Neoclassicism,45,1842
13114,jean-auguste-dominique-ingres,alexander-baillie.jpg,51,Neoclassicism,45,
13115,jean-auguste-dominique-ingres,portrait-of-madame-leblanc.jpg,51,Neoclassicism,45,1823
13116,jean-auguste-dominique-ingres,portrait-of-charles-x-in-coronation-robes-1829.jpg,51,Neoclassicism,45,1829
13117,jean-auguste-dominique-ingres,the-madonna-of-the-grand-duke-1824.jpg,51,Neoclassicism,45,1824
13118,jean-auguste-dominique-ingres,cardboard-for-the-windows-of-the-chapel-of-st-ferdinand-charity.jpg,51,Neoclassicism,45,1842
13119,jean-auguste-dominique-ingres,death-of-leonardo-da-vinci-1818.jpg,51,Neoclassicism,45,1818
13120,jean-auguste-dominique-ingres,portrait-of-bindo-altoviti.jpg,51,Neoclassicism,45,
13121,jean-auguste-dominique-ingres,entrance-of-dauphin-future-charles-v-to-paris.jpg,51,Neoclassicism,45,1821
13122,jean-auguste-dominique-ingres,mademoiselle-cecile-panckoucke.jpg,51,Neoclassicism,45,
13123,jean-auguste-dominique-ingres,portrait-of-bartolini.jpg,51,Neoclassicism,45,1806
13124,jean-auguste-dominique-ingres,madame-jean-auguste-dominique-ingres-born-madeleine-chapelle-iii.jpg,51,Neoclassicism,45,
13125,jean-auguste-dominique-ingres,the-archangel-raphael-is-the-prayers-of-god-to-men.jpg,51,Neoclassicism,45,1844
13126,jean-auguste-dominique-ingres,baronesss-betty-de-rothschild.jpg,51,Neoclassicism,45,1848
13127,jean-auguste-dominique-ingres,mrs-john-mackie-born-dorothea-sophia-de-champs.jpg,51,Neoclassicism,45,
13128,jean-auguste-dominique-ingres,duke-ferdinand-philippe-of-orleans-as-st-ferdinand-of-castile.jpg,51,Neoclassicism,45,1842
13129,jean-auguste-dominique-ingres,study-for-the-ceiling-of-city-hall-figure-symbolizing-the-city-of-madrid.jpg,51,Neoclassicism,45,1853
13130,jean-auguste-dominique-ingres,perseus-and-andromeda.jpg,51,Neoclassicism,45,
13131,jean-auguste-dominique-ingres,victor-baltard.jpg,51,Neoclassicism,45,
13132,jean-auguste-dominique-ingres,ursin-jules-vatinelle.jpg,51,Neoclassicism,45,
13133,jean-auguste-dominique-ingres,the-crucifixion.jpg,51,Neoclassicism,45,1809
13134,jean-auguste-dominique-ingres,jesus-returning-the-keys-to-st-peter-1820.jpg,51,Neoclassicism,45,1820
13135,jean-auguste-dominique-ingres,henry-iv-playing-with-his-children-1.jpg,51,Neoclassicism,45,
13136,jean-auguste-dominique-ingres,merry-joseph-blondel.jpg,51,Neoclassicism,45,
13137,jean-auguste-dominique-ingres,pope-pius-vii-officiating-at-st-peter.jpg,51,Neoclassicism,45,1809
13138,jean-auguste-dominique-ingres,pierre-françois-henri-labrouste.jpg,51,Neoclassicism,45,
13139,jean-auguste-dominique-ingres,niccolo-paganini.jpg,51,Neoclassicism,45,1819
13140,jean-auguste-dominique-ingres,study-for-the-apotheosis-of-homer-s-profile-raphael-hands-of-apelles-raphael-racine.jpg,51,Neoclassicism,45,
13141,jean-auguste-dominique-ingres,charles-thevenin.jpg,51,Neoclassicism,45,
13142,jean-auguste-dominique-ingres,philip-v-handing-around-the-golden-fleece-to-the-duke-of-berwick-after-the-battle-of-almanza.jpg,51,Neoclassicism,45,1813
13143,jean-auguste-dominique-ingres,cardboard-for-the-windows-of-the-chapel-of-st-ferdinand-hope.jpg,51,Neoclassicism,45,1842
13144,jean-auguste-dominique-ingres,project-medal-at-the-ecole-des-beaux-arts.jpg,51,Neoclassicism,45,
13145,jean-auguste-dominique-ingres,madame-jean-auguste-dominique-ingres-born-madeleine-chapelle-ii.jpg,51,Neoclassicism,45,
13146,jean-auguste-dominique-ingres,self-portrait-1.jpg,51,Neoclassicism,45,1804
13147,jean-auguste-dominique-ingres,the-kaunitz-sisters.jpg,51,Neoclassicism,45,
13148,jean-auguste-dominique-ingres,lucien-bonaparte.jpg,51,Neoclassicism,45,
13149,jean-auguste-dominique-ingres,madame-johann-gotthard-reinhold-born-sophie-amalie-dorothea-wilhelmine-ritter-and-her-two.jpg,51,Neoclassicism,45,
13150,jean-auguste-dominique-ingres,paolo-and-francesca.jpg,51,Neoclassicism,45,
13151,jean-auguste-dominique-ingres,cardboard-window-of-the-chapel-of-st-ferdinand-st-francis-of-assisi.jpg,51,Neoclassicism,45,1842
13152,jean-auguste-dominique-ingres,the-bather-of-valpinçon.jpg,51,Neoclassicism,45,1808
13153,jean-auguste-dominique-ingres,cardboard-for-the-windows-of-the-chapel-at-dreux-st-louis-saint-denis-first-bishop-of-paris.jpg,51,Neoclassicism,45,1844
13154,jean-auguste-dominique-ingres,henry-iv-playing-with-his-children.jpg,51,Neoclassicism,45,1819
13155,jean-auguste-dominique-ingres,mrs-charles-badham.jpg,51,Neoclassicism,45,1816
13156,jean-auguste-dominique-ingres,pope-pius-vii-luigi-barnaba-chiaramonti-attending-chapel-1820.jpg,51,Neoclassicism,45,1820
13157,jean-auguste-dominique-ingres,venus-wounded-by-diomedes-returns-to-olympus.jpg,51,Neoclassicism,45,1800
13158,jean-auguste-dominique-ingres,portrait-of-madame-moitessier-standing.jpg,51,Neoclassicism,45,1851
13159,jean-auguste-dominique-ingres,madame-jean-auguste-dominique-ingres-born-madeleine-chapelle-i.jpg,51,Neoclassicism,45,
13160,jean-auguste-dominique-ingres,portrait-of-countess-d-haussonville.jpg,51,Neoclassicism,45,1845
13161,jean-auguste-dominique-ingres,portrait-of-edme-bochet-1811.jpg,51,Neoclassicism,45,1811
13162,jean-auguste-dominique-ingres,study-of-trees-1849.jpg,51,Neoclassicism,45,1849
13163,jean-auguste-dominique-ingres,study-of-hands-and-feet-for-the-golden-age.jpg,51,Neoclassicism,45,1862
13164,jean-auguste-dominique-ingres,venus-anadyomene.jpg,51,Neoclassicism,45,1848
13165,jean-auguste-dominique-ingres,franz-adolf-von-stuerler.jpg,51,Neoclassicism,45,
13166,jean-auguste-dominique-ingres,study-of-the-naked-holy-isabella-of-france.jpg,51,Neoclassicism,45,
13167,jean-auguste-dominique-ingres,mademoiselle-jeanne-suzanne-catherine-gonin-later-madame-pyrame-thomegeux.jpg,51,Neoclassicism,45,1821
13168,jean-auguste-dominique-ingres,the-forestier-family.jpg,51,Neoclassicism,45,1806
13169,jean-auguste-dominique-ingres,portrait-of-mr-ansar.jpg,51,Neoclassicism,45,
13170,jean-auguste-dominique-ingres,john-russel-sixth-duke-of-bedford.jpg,51,Neoclassicism,45,
13171,jean-auguste-dominique-ingres,madame-eugène-viollet-le-duc.jpg,51,Neoclassicism,45,1837
13172,jean-auguste-dominique-ingres,the-apotheosis-of-napoleon-i.jpg,51,Neoclassicism,45,1853
13173,jean-auguste-dominique-ingres,comtes-de-tournon-née-geneviève-de-seytres-caumont.jpg,51,Neoclassicism,45,1812
13174,jean-auguste-dominique-ingres,portrait-of-charles-joseph-laurent-cordier-1811.jpg,51,Neoclassicism,45,1811
13175,jean-auguste-dominique-ingres,jean-charles-auguste-simon.jpg,51,Neoclassicism,45,
13176,jean-auguste-dominique-ingres,dr-louis-martinet.jpg,51,Neoclassicism,45,
13177,jean-auguste-dominique-ingres,jesus-among-the-doctors.jpg,51,Neoclassicism,45,1862
13178,jean-auguste-dominique-ingres,madame-charles-hayard-born-jeanne-susanne.jpg,51,Neoclassicism,45,
13179,jean-auguste-dominique-ingres,the-apotheosis-of-homer-1827.jpg,51,Neoclassicism,45,1827
13180,jean-auguste-dominique-ingres,angelica-in-chains-1859.jpg,51,Neoclassicism,45,1859
13181,jean-auguste-dominique-ingres,head-of-a-young-blond-girl-with-blue-eyes-laure-zoega.jpg,51,Neoclassicism,45,
13182,jean-auguste-dominique-ingres,study-for-the-apotheosis-of-homer-homer-s-feet-1827.jpg,51,Neoclassicism,45,1827
13183,jean-auguste-dominique-ingres,study-naked-for-st-remy.jpg,51,Neoclassicism,45,
13184,jean-auguste-dominique-ingres,mademoiselle-mary-de-borderieux.jpg,51,Neoclassicism,45,
13185,jean-auguste-dominique-ingres,portrait-of-madame-moitessier-sitting-1856.jpg,51,Neoclassicism,45,1856
13186,jean-auguste-dominique-ingres,jupiter-and-thetis-1811.jpg,51,Neoclassicism,45,1811
13187,jean-auguste-dominique-ingres,the-sistine-chapel.jpg,51,Neoclassicism,45,1814
13188,jean-auguste-dominique-ingres,luigi-calamatta.jpg,51,Neoclassicism,45,
13189,jean-auguste-dominique-ingres,cardboard-for-the-windows-of-the-chapel-of-st-ferdinand-st-raphael-archangel.jpg,51,Neoclassicism,45,1842
13190,jean-auguste-dominique-ingres,cardboard-window-of-the-chapel-of-st-ferdinand-st-philip-the-apostle.jpg,51,Neoclassicism,45,1842
13191,jean-auguste-dominique-ingres,portrait-of-frédéric-desmarais.jpg,51,Neoclassicism,45,1805
13192,jean-auguste-dominique-ingres,portrait-of-raphael-1824.jpg,51,Neoclassicism,45,1824
13193,jean-auguste-dominique-ingres,victor-dourlen.jpg,51,Neoclassicism,45,
13194,jean-auguste-dominique-ingres,venus-at-paphos.jpg,51,Neoclassicism,45,
13195,jean-auguste-dominique-ingres,portrait-of-napoléon-on-the-imperial-throne-1806.jpg,51,Neoclassicism,45,1806
13196,jean-auguste-dominique-ingres,portrait-of-madame-antonia-de-vaucay-nee-de-nittis-1807.jpg,51,Neoclassicism,45,1807
13197,jean-auguste-dominique-ingres,monsignor-gabriel-cortois-de-pressigny.jpg,51,Neoclassicism,45,
13198,jean-auguste-dominique-ingres,male-nude.jpg,51,Neoclassicism,45,1801
13199,jean-auguste-dominique-ingres,portrait-of-felix-leblanc.jpg,51,Neoclassicism,45,1823
13200,jean-auguste-dominique-ingres,portrait-of-madame-ingres.jpg,51,Neoclassicism,45,1815
13201,jean-auguste-dominique-ingres,ambassadors-sent-by-agamemnon-to-urge-achilles-to-fight-1801.jpg,51,Neoclassicism,45,1801
13202,jean-auguste-dominique-ingres,angelica-study-for-the-roger-delivering-angelica.jpg,51,Neoclassicism,45,1819
13203,jean-auguste-dominique-ingres,lady-william-henry-cavendish-bentinck-born-lady-mary-acheson.jpg,51,Neoclassicism,45,
13204,jean-auguste-dominique-ingres,madame-felix-gallois-born-nathalie-rose-joachime-bochet.jpg,51,Neoclassicism,45,
13205,jean-auguste-dominique-ingres,portrait-of-madame-panckoucke.jpg,51,Neoclassicism,45,1811
13206,jean-auguste-dominique-ingres,mademoiselle-henriette-ursule-claire-maybe-thevenin-and-her-dog-trim.jpg,51,Neoclassicism,45,
13207,jean-auguste-dominique-ingres,portrait-of-auguste-francois-talma-ensign-nephew-of-the-tragedian-talma.jpg,51,Neoclassicism,45,
13208,jean-auguste-dominique-ingres,study-for-vicomtesse-d-hausonville-born-louise-albertine-de-broglie.jpg,51,Neoclassicism,45,
13209,jean-auguste-dominique-ingres,portrait-suvée-director-of-the-academy-of-france-in-rome.jpg,51,Neoclassicism,45,1806
13210,jean-auguste-dominique-ingres,portrait-of-joseph-antoine-moltedo.jpg,51,Neoclassicism,45,1810
13211,jean-auguste-dominique-ingres,the-golden-age.jpg,51,Neoclassicism,45,1862
13212,jean-auguste-dominique-ingres,portrait-of-ferdinand-philippe-duke-of-orleans.jpg,51,Neoclassicism,45,1842
13213,jean-auguste-dominique-ingres,study-for-anacreon-1834.jpg,51,Neoclassicism,45,1834
13214,jean-auguste-dominique-ingres,romulus-victory-over-acron-1812.jpg,51,Neoclassicism,45,1812
13215,jean-auguste-dominique-ingres,madame-jean-auguste-dominique-ingres-born-madeleine-chapelle.jpg,51,Neoclassicism,45,
13216,jean-auguste-dominique-ingres,pisistratus-head-and-left-hand-of-alcibiades-1834.jpg,51,Neoclassicism,45,1834
13217,jean-auguste-dominique-ingres,portrait-of-jean-pierre-francois-gilibert-1805.jpg,51,Neoclassicism,45,1805
13218,jean-auguste-dominique-ingres,naked-woman-lying-on-a-rock.jpg,51,Neoclassicism,45,
13219,jean-auguste-dominique-ingres,pere-desmarets.jpg,51,Neoclassicism,45,
13220,jean-auguste-dominique-ingres,the-dream-of-ossian-1813.jpg,51,Neoclassicism,45,1813
13221,jean-auguste-dominique-ingres,the-songs-of-ossian-1813.jpg,51,Neoclassicism,45,1813
13222,jean-auguste-dominique-ingres,study-for-vénus-à-paphos.jpg,51,Neoclassicism,45,1852
13223,jean-auguste-dominique-ingres,auguste-jean-marie-guénepin.jpg,51,Neoclassicism,45,1809
13224,jean-auguste-dominique-ingres,self-portrait-at-the-age-of-79-years-old.jpg,51,Neoclassicism,45,1859
13225,jean-auguste-dominique-ingres,self-portrait-2.jpg,51,Neoclassicism,45,1858
13226,jean-auguste-dominique-ingres,mr-and-mrs-woodhead-with-rev-henry-comber-as-a-youth.jpg,51,Neoclassicism,45,1816
13227,jean-auguste-dominique-ingres,charles-robert-cockerell.jpg,51,Neoclassicism,45,1817
13228,jean-auguste-dominique-ingres,raphael-and-fornarina-1840.jpg,51,Neoclassicism,45,1840
13229,jean-auguste-dominique-ingres,nomination-by-pope-urban-viii-barberini-taddeo-1820.jpg,51,Neoclassicism,45,1820
13230,jean-auguste-dominique-ingres,portrait-of-monsieur-rivière-1805.jpg,51,Neoclassicism,45,1805
13231,jean-auguste-dominique-ingres,portrait-of-the-painter-charles-thevenin-director-of-the-academy-of-france-in-rome.jpg,51,Neoclassicism,45,1816
13232,jean-auguste-dominique-ingres,head-of-boileau.jpg,51,Neoclassicism,45,1827
13233,jean-auguste-dominique-ingres,man-draped-standing.jpg,51,Neoclassicism,45,
13234,jean-auguste-dominique-ingres,jean-françois-julien-menager.jpg,51,Neoclassicism,45,
13235,jean-auguste-dominique-ingres,oedipus-and-the-sphinx-1808.jpg,51,Neoclassicism,45,1808
13236,jean-auguste-dominique-ingres,studies-for-jesus-among-the-doctors.jpg,51,Neoclassicism,45,1866
13237,anthony-van-dyck,portrait-of-a-lady.jpg,52,Baroque,9,
13238,anthony-van-dyck,lady-lucy-percy.jpg,52,Baroque,9,1637
13239,anthony-van-dyck,rubens-mourning-his-wife.jpg,52,Baroque,9,
13240,anthony-van-dyck,the-lamentation-of-christ.jpg,52,Baroque,9,1635
13241,anthony-van-dyck,portrait-of-a-married-couple.jpg,52,Baroque,9,
13242,anthony-van-dyck,portrait-of-justus-van-meerstraeten-1635.jpg,52,Baroque,9,1635
13243,anthony-van-dyck,the-lomellini-family-1627.jpg,52,Baroque,9,1627
13244,anthony-van-dyck,self-portrait.jpg,52,Baroque,9,1630
13245,anthony-van-dyck,teresia-lady-shirley-1622.jpg,52,Baroque,9,1622
13246,anthony-van-dyck,self-portrait-1623.jpg,52,Baroque,9,1623
13247,anthony-van-dyck,charles-i-and-queen-henrietta-maria-with-charles-prince-of-wales-and-princess-mary-1632.jpg,52,Baroque,9,1632
13248,anthony-van-dyck,young-woman-with-a-child-1618.jpg,52,Baroque,9,1618
13249,anthony-van-dyck,portrait-of-the-three-eldest-children-of-charles-i.jpg,52,Baroque,9,
13250,anthony-van-dyck,franзois-langlois.jpg,52,Baroque,9,1630
13251,anthony-van-dyck,self-portrait-with-a-sunflower-1632.jpg,52,Baroque,9,1632
13252,anthony-van-dyck,lord-john-and-lord-bernard-stuart.jpg,52,Baroque,9,1638
13253,anthony-van-dyck,thomas-wentworth-1st-earl-of-strafford-in-an-armor-1639.jpg,52,Baroque,9,1639
13254,anthony-van-dyck,portrait-of-marchesa-balbi-1627.jpg,52,Baroque,9,1627
13255,anthony-van-dyck,portrait-of-henri-ii-de-lorraine-duc-de-guise-1634.jpg,52,Baroque,9,1634
13256,anthony-van-dyck,profile-study-of-a-bearded-old-man.jpg,52,Baroque,9,
13257,anthony-van-dyck,lady-elizabeth-thimbleby-and-dorothy-viscountess-andover-1637.jpg,52,Baroque,9,1637
13258,anthony-van-dyck,marie-de-raet-1631.jpg,52,Baroque,9,1631
13259,anthony-van-dyck,marchesa-geronima-spinola-1626.jpg,52,Baroque,9,1626
13260,anthony-van-dyck,portrait-of-father-jean-charles-della-faille-1629.jpg,52,Baroque,9,1629
13261,anthony-van-dyck,johan-oxenstierna.jpg,52,Baroque,9,
13262,anthony-van-dyck,portrait-of-the-artist-marten-pepijn.jpg,52,Baroque,9,1632
13263,anthony-van-dyck,portrait-of-cardinal-guido-bentivoglio.jpg,52,Baroque,9,1625
13264,anthony-van-dyck,venus-asking-vulcan-for-the-armour-of-aeneas-1632.jpg,52,Baroque,9,1632
13265,anthony-van-dyck,st-george-and-the-dragon.jpg,52,Baroque,9,
13266,anthony-van-dyck,portrait-of-a-gentleman-1624.jpg,52,Baroque,9,1624
13267,anthony-van-dyck,equestrian-portrait-of-charles-i-king-of-england-1640.jpg,52,Baroque,9,1640
13268,anthony-van-dyck,charles-i-on-horseback.jpg,52,Baroque,9,1635
13269,anthony-van-dyck,portrait-of-a-girl-as-erminia-accompanied-by-cupid-1638.jpg,52,Baroque,9,1638
13270,anthony-van-dyck,portrait-of-sir-thomas-chaloner-1620.jpg,52,Baroque,9,1620
13271,anthony-van-dyck,pieter-stevens.jpg,52,Baroque,9,1627
13272,anthony-van-dyck,portrait-of-a-lady-presumed-to-be-the-marquise-geromina-spinola-doria-de-genes-oil-on-canvas.jpg,52,Baroque,9,1627
13273,anthony-van-dyck,double-portrait-of-the-painter-frans-snyders-and-his-wife.jpg,52,Baroque,9,1621
13274,anthony-van-dyck,maria-and-child-and-saints.jpg,52,Baroque,9,1629
13275,anthony-van-dyck,maria-bosschaerts-wife-of-adriaen-stevens.jpg,52,Baroque,9,1627
13276,anthony-van-dyck,emperor-charles-v-on-horseback-1620.jpg,52,Baroque,9,1620
13277,anthony-van-dyck,portrait-of-a-lady-1635.jpg,52,Baroque,9,1635
13278,anthony-van-dyck,virgin-with-donors.jpg,52,Baroque,9,1630
13279,anthony-van-dyck,studies-of-a-man0s-head.jpg,52,Baroque,9,1619
13280,anthony-van-dyck,samson-and-delilah-1620.jpg,52,Baroque,9,1620
13281,anthony-van-dyck,golgotha-1630.jpg,52,Baroque,9,1630
13282,anthony-van-dyck,apostle-jude-1621.jpg,52,Baroque,9,1621
13283,anthony-van-dyck,portrait-of-anne-carr-countess-of-bedford.jpg,52,Baroque,9,1635
13284,anthony-van-dyck,crowning-with-thorns-1620.jpg,52,Baroque,9,1620
13285,anthony-van-dyck,sir-endymion-porter-and-the-artist.jpg,52,Baroque,9,1635
13286,anthony-van-dyck,the-wife-and-daughter-of-colyn-de-nole.jpg,52,Baroque,9,
13287,anthony-van-dyck,the-capture-of-christ-1620.jpg,52,Baroque,9,1620
13288,anthony-van-dyck,an-apostle.jpg,52,Baroque,9,1618
13289,anthony-van-dyck,nicolaes-van-der-borght-merchant-of-antwerp.jpg,52,Baroque,9,1635
13290,anthony-van-dyck,blessed-joseph-hermann-1629.jpg,52,Baroque,9,1629
